codigoVuelo,asiento,clase,estado,cedula,precio
VF159,2C,PRIMERA,LIBRE,,97.6
VF159,2D,PRIMERA,LIBRE,,97.6
VF159,2E,PRIMERA,LIBRE,,97.6
VF159,2F,PRIMERA,LIBRE,,97.6
VF159,3A,TURISTA,LIBRE,,61.0
VF159,3B,TURISTA,LIBRE,,61.0
VF159,3C,TURISTA,LIBRE,,61.0
VF159,3D,TURISTA,LIBRE,,61.0
VF159,3E,TURISTA,LIBRE,,61.0
VF159,3F,TURISTA,LIBRE,,61.0
VF159,4A,TURISTA,LIBRE,,61.0
VF159,4B,TURISTA,LIBRE,,61.0
VF159,4C,TURISTA,LIBRE,,61.0
VF159,4D,TURISTA,LIBRE,,61.0
VF159,4E,TURISTA,LIBRE,,61.0
VF159,4F,TURISTA,LIBRE,,61.0
VF159,5A,TURISTA,LIBRE,,61.0
VF159,5B,TURISTA,LIBRE,,61.0
VF159,5C,TURISTA,LIBRE,,61.0
VF159,5D,TURISTA,LIBRE,,61.0
VF159,5E,TURISTA,LIBRE,,61.0
VF159,5F,TURISTA,LIBRE,,61.0
VF159,6A,TURISTA,LIBRE,,61.0
VF159,6B,TURISTA,LIBRE,,61.0
VF159,6C,TURISTA,LIBRE,,61.0
VF159,6D,TURISTA,LIBRE,,61.0
VF159,6E,TURISTA,LIBRE,,61.0
VF159,6F,TURISTA,LIBRE,,61.0
VF159,7A,TURISTA,LIBRE,,61.0
VF159,7B,TURISTA,LIBRE,,61.0
VF159,7C,TURISTA,LIBRE,,61.0
VF159,7D,TURISTA,LIBRE,,61.0
VF159,7E,TURISTA,LIBRE,,61.0
VF159,7F,TURISTA,LIBRE,,61.0
VF159,8A,TURISTA,LIBRE,,61.0
VF159,8B,TURISTA,LIBRE,,61.0
VF159,8C,TURISTA,LIBRE,,61.0
VF159,8D,TURISTA,LIBRE,,61.0
VF159,8E,TURISTA,LIBRE,,61.0
VF159,8F,TURISTA,LIBRE,,61.0
VF159,9A,TURISTA,LIBRE,,61.0
VF159,9B,TURISTA,LIBRE,,61.0
VF159,9C,TURISTA,LIBRE,,61.0
VF159,9D,TURISTA,LIBRE,,61.0
VF159,9E,TURISTA,LIBRE,,61.0
VF159,9F,TURISTA,LIBRE,,61.0
VF159,10A,TURISTA,LIBRE,,61.0
VF159,10B,TURISTA,LIBRE,,61.0
VF159,10C,TURISTA,LIBRE,,61.0
VF159,10D,TURISTA,LIBRE,,61.0
VF159,10E,TURISTA,LIBRE,,61.0
VF159,10F,TURISTA,LIBRE,,61.0
VF159,11A,TURISTA,LIBRE,,61.0
VF159,11B,TURISTA,LIBRE,,61.0
VF159,11C,TURISTA,LIBRE,,61.0
VF159,11D,TURISTA,LIBRE,,61.0
VF159,11E,TURISTA,LIBRE,,61.0
VF159,11F,TURISTA,LIBRE,,61.0
VF159,12A,TURISTA,LIBRE,,61.0
VF159,12B,TURISTA,LIBRE,,61.0
VF159,12C,TURISTA,LIBRE,,61.0
VF159,12D,TURISTA,LIBRE,,61.0
VF160,1A,PRIMERA,LIBRE,,100.8
VF160,1B,PRIMERA,LIBRE,,100.8
VF160,1C,PRIMERA,LIBRE,,100.8
VF160,1D,PRIMERA,LIBRE,,100.8
VF160,1E,PRIMERA,LIBRE,,100.8
VF160,1F,PRIMERA,LIBRE,,100.8
VF160,2A,PRIMERA,LIBRE,,100.8
VF160,2B,PRIMERA,LIBRE,,100.8
VF160,2C,PRIMERA,LIBRE,,100.8
VF160,2D,PRIMERA,LIBRE,,100.8
VF160,2E,PRIMERA,LIBRE,,100.8
VF160,2F,PRIMERA,LIBRE,,100.8
VF160,3A,TURISTA,LIBRE,,63.0
VF160,3B,TURISTA,LIBRE,,63.0
VF160,3C,TURISTA,LIBRE,,63.0
VF160,3D,TURISTA,LIBRE,,63.0
VF160,3E,TURISTA,LIBRE,,63.0
VF160,3F,TURISTA,LIBRE,,63.0
VF160,4A,TURISTA,LIBRE,,63.0
VF160,4B,TURISTA,LIBRE,,63.0
VF160,4C,TURISTA,LIBRE,,63.0
VF160,4D,TURISTA,LIBRE,,63.0
VF160,4E,TURISTA,LIBRE,,63.0
VF160,4F,TURISTA,LIBRE,,63.0
VF160,5A,TURISTA,LIBRE,,63.0
VF160,5B,TURISTA,LIBRE,,63.0
VF160,5C,TURISTA,LIBRE,,63.0
VF160,5D,TURISTA,LIBRE,,63.0
VF160,5E,TURISTA,LIBRE,,63.0
VF160,5F,TURISTA,LIBRE,,63.0
VF160,6A,TURISTA,LIBRE,,63.0
VF160,6B,TURISTA,LIBRE,,63.0
VF160,6C,TURISTA,LIBRE,,63.0
VF160,6D,TURISTA,LIBRE,,63.0
VF160,6E,TURISTA,LIBRE,,63.0
VF160,6F,TURISTA,LIBRE,,63.0
VF160,7A,TURISTA,LIBRE,,63.0
VF160,7B,TURISTA,LIBRE,,63.0
VF160,7C,TURISTA,LIBRE,,63.0
VF160,7D,TURISTA,LIBRE,,63.0
VF160,7E,TURISTA,LIBRE,,63.0
VF160,7F,TURISTA,LIBRE,,63.0
VF160,8A,TURISTA,LIBRE,,63.0
VF160,8B,TURISTA,LIBRE,,63.0
VF160,8C,TURISTA,LIBRE,,63.0
VF160,8D,TURISTA,LIBRE,,63.0
VF160,8E,TURISTA,LIBRE,,63.0
VF160,8F,TURISTA,LIBRE,,63.0
VF160,9A,TURISTA,LIBRE,,63.0
VF160,9B,TURISTA,LIBRE,,63.0
VF160,9C,TURISTA,LIBRE,,63.0
VF160,9D,TURISTA,LIBRE,,63.0
VF160,9E,TURISTA,LIBRE,,63.0
VF160,9F,TURISTA,LIBRE,,63.0
VF160,10A,TURISTA,LIBRE,,63.0
VF160,10B,TURISTA,LIBRE,,63.0
VF160,10C,TURISTA,LIBRE,,63.0
VF160,10D,TURISTA,LIBRE,,63.0
VF160,10E,TURISTA,LIBRE,,63.0
VF160,10F,TURISTA,LIBRE,,63.0
VF160,11A,TURISTA,LIBRE,,63.0
VF160,11B,TURISTA,LIBRE,,63.0
VF160,11C,TURISTA,LIBRE,,63.0
VF160,11D,TURISTA,LIBRE,,63.0
VF160,11E,TURISTA,LIBRE,,63.0
VF160,11F,TURISTA,LIBRE,,63.0
VF160,12A,TURISTA,LIBRE,,63.0
VF160,12B,TURISTA,LIBRE,,63.0
VF160,12C,TURISTA,LIBRE,,63.0
VF160,12D,TURISTA,LIBRE,,63.0
VF161,1A,PRIMERA,LIBRE,,96.0
VF161,1B,PRIMERA,LIBRE,,96.0
VF161,1C,PRIMERA,LIBRE,,96.0
VF161,1D,PRIMERA,LIBRE,,96.0
VF161,1E,PRIMERA,LIBRE,,96.0
VF161,1F,PRIMERA,LIBRE,,96.0
VF161,2A,PRIMERA,LIBRE,,96.0
VF161,2B,PRIMERA,LIBRE,,96.0
VF161,2C,PRIMERA,LIBRE,,96.0
VF161,2D,PRIMERA,LIBRE,,96.0
VF161,2E,PRIMERA,LIBRE,,96.0
VF161,2F,PRIMERA,LIBRE,,96.0
VF161,3A,TURISTA,LIBRE,,60.0
VF161,3B,TURISTA,LIBRE,,60.0
VF161,3C,TURISTA,LIBRE,,60.0
VF161,3D,TURISTA,LIBRE,,60.0
VF161,3E,TURISTA,LIBRE,,60.0
VF161,3F,TURISTA,LIBRE,,60.0
VF161,4A,TURISTA,LIBRE,,60.0
VF161,4B,TURISTA,LIBRE,,60.0
VF161,4C,TURISTA,LIBRE,,60.0
VF161,4D,TURISTA,LIBRE,,60.0
VF161,4E,TURISTA,LIBRE,,60.0
VF161,4F,TURISTA,LIBRE,,60.0
VF161,5A,TURISTA,LIBRE,,60.0
VF161,5B,TURISTA,LIBRE,,60.0
VF161,5C,TURISTA,LIBRE,,60.0
VF161,5D,TURISTA,LIBRE,,60.0
VF161,5E,TURISTA,LIBRE,,60.0
VF161,5F,TURISTA,LIBRE,,60.0
VF161,6A,TURISTA,LIBRE,,60.0
VF161,6B,TURISTA,LIBRE,,60.0
VF161,6C,TURISTA,LIBRE,,60.0
VF161,6D,TURISTA,LIBRE,,60.0
VF161,6E,TURISTA,LIBRE,,60.0
VF161,6F,TURISTA,LIBRE,,60.0
VF161,7A,TURISTA,LIBRE,,60.0
VF161,7B,TURISTA,LIBRE,,60.0
VF161,7C,TURISTA,LIBRE,,60.0
VF161,7D,TURISTA,LIBRE,,60.0
VF161,7E,TURISTA,LIBRE,,60.0
VF161,7F,TURISTA,LIBRE,,60.0
VF161,8A,TURISTA,LIBRE,,60.0
VF161,8B,TURISTA,LIBRE,,60.0
VF161,8C,TURISTA,LIBRE,,60.0
VF161,8D,TURISTA,LIBRE,,60.0
VF161,8E,TURISTA,LIBRE,,60.0
VF161,8F,TURISTA,LIBRE,,60.0
VF161,9A,TURISTA,LIBRE,,60.0
VF161,9B,TURISTA,LIBRE,,60.0
VF161,9C,TURISTA,LIBRE,,60.0
VF161,9D,TURISTA,LIBRE,,60.0
VF161,9E,TURISTA,LIBRE,,60.0
VF161,9F,TURISTA,LIBRE,,60.0
VF161,10A,TURISTA,LIBRE,,60.0
VF161,10B,TURISTA,LIBRE,,60.0
VF161,10C,TURISTA,LIBRE,,60.0
VF161,10D,TURISTA,LIBRE,,60.0
VF161,10E,TURISTA,LIBRE,,60.0
VF161,10F,TURISTA,LIBRE,,60.0
VF161,11A,TURISTA,LIBRE,,60.0
VF161,11B,TURISTA,LIBRE,,60.0
VF161,11C,TURISTA,LIBRE,,60.0
VF161,11D,TURISTA,LIBRE,,60.0
VF161,11E,TURISTA,LIBRE,,60.0
VF161,11F,TURISTA,LIBRE,,60.0
VF161,12A,TURISTA,LIBRE,,60.0
VF161,12B,TURISTA,LIBRE,,60.0
VF161,12C,TURISTA,LIBRE,,60.0
VF161,12D,TURISTA,LIBRE,,60.0
VF162,1A,PRIMERA,LIBRE,,102.4
VF162,1B,PRIMERA,LIBRE,,102.4
VF162,1C,PRIMERA,LIBRE,,102.4
VF162,1D,PRIMERA,LIBRE,,102.4
VF162,1E,PRIMERA,LIBRE,,102.4
VF162,1F,PRIMERA,LIBRE,,102.4
VF162,2A,PRIMERA,LIBRE,,102.4
VF162,2B,PRIMERA,LIBRE,,102.4
VF162,2C,PRIMERA,LIBRE,,102.4
VF162,2D,PRIMERA,LIBRE,,102.4
VF162,2E,PRIMERA,LIBRE,,102.4
VF162,2F,PRIMERA,LIBRE,,102.4
VF162,3A,TURISTA,LIBRE,,64.0
VF162,3B,TURISTA,LIBRE,,64.0
VF162,3C,TURISTA,LIBRE,,64.0
VF162,3D,TURISTA,LIBRE,,64.0
VF162,3E,TURISTA,LIBRE,,64.0
VF162,3F,TURISTA,LIBRE,,64.0
VF162,4A,TURISTA,LIBRE,,64.0
VF162,4B,TURISTA,LIBRE,,64.0
VF162,4C,TURISTA,LIBRE,,64.0
VF162,4D,TURISTA,LIBRE,,64.0
VF162,4E,TURISTA,LIBRE,,64.0
VF162,4F,TURISTA,LIBRE,,64.0
VF162,5A,TURISTA,LIBRE,,64.0
VF162,5B,TURISTA,LIBRE,,64.0
VF162,5C,TURISTA,LIBRE,,64.0
VF162,5D,TURISTA,LIBRE,,64.0
VF162,5E,TURISTA,LIBRE,,64.0
VF162,5F,TURISTA,LIBRE,,64.0
VF162,6A,TURISTA,LIBRE,,64.0
VF162,6B,TURISTA,LIBRE,,64.0
VF162,6C,TURISTA,LIBRE,,64.0
VF162,6D,TURISTA,LIBRE,,64.0
VF162,6E,TURISTA,LIBRE,,64.0
VF162,6F,TURISTA,LIBRE,,64.0
VF162,7A,TURISTA,LIBRE,,64.0
VF162,7B,TURISTA,LIBRE,,64.0
VF162,7C,TURISTA,LIBRE,,64.0
VF162,7D,TURISTA,LIBRE,,64.0
VF162,7E,TURISTA,LIBRE,,64.0
VF162,7F,TURISTA,LIBRE,,64.0
VF162,8A,TURISTA,LIBRE,,64.0
VF162,8B,TURISTA,LIBRE,,64.0
VF162,8C,TURISTA,LIBRE,,64.0
VF162,8D,TURISTA,LIBRE,,64.0
VF162,8E,TURISTA,LIBRE,,64.0
VF162,8F,TURISTA,LIBRE,,64.0
VF162,9A,TURISTA,LIBRE,,64.0
VF162,9B,TURISTA,LIBRE,,64.0
VF162,9C,TURISTA,LIBRE,,64.0
VF162,9D,TURISTA,LIBRE,,64.0
VF162,9E,TURISTA,LIBRE,,64.0
VF162,9F,TURISTA,LIBRE,,64.0
VF162,10A,TURISTA,LIBRE,,64.0
VF162,10B,TURISTA,LIBRE,,64.0
VF162,10C,TURISTA,LIBRE,,64.0
VF162,10D,TURISTA,LIBRE,,64.0
VF162,10E,TURISTA,LIBRE,,64.0
VF162,10F,TURISTA,LIBRE,,64.0
VF162,11A,TURISTA,LIBRE,,64.0
VF162,11B,TURISTA,LIBRE,,64.0
VF162,11C,TURISTA,LIBRE,,64.0
VF162,11D,TURISTA,LIBRE,,64.0
VF162,11E,TURISTA,LIBRE,,64.0
VF162,11F,TURISTA,LIBRE,,64.0
VF162,12A,TURISTA,LIBRE,,64.0
VF162,12B,TURISTA,LIBRE,,64.0
VF162,12C,TURISTA,LIBRE,,64.0
VF162,12D,TURISTA,LIBRE,,64.0
VF163,1A,PRIMERA,LIBRE,,142.4
VF163,1B,PRIMERA,LIBRE,,142.4
VF163,1C,PRIMERA,LIBRE,,142.4
VF163,1D,PRIMERA,LIBRE,,142.4
VF163,1E,PRIMERA,LIBRE,,142.4
VF163,1F,PRIMERA,LIBRE,,142.4
VF163,2A,PRIMERA,LIBRE,,142.4
VF163,2B,PRIMERA,LIBRE,,142.4
VF163,2C,PRIMERA,LIBRE,,142.4
VF163,2D,PRIMERA,LIBRE,,142.4
VF163,2E,PRIMERA,LIBRE,,142.4
VF163,2F,PRIMERA,LIBRE,,142.4
VF163,3A,PRIMERA,LIBRE,,142.4
VF163,3B,PRIMERA,LIBRE,,142.4
VF163,3C,PRIMERA,LIBRE,,142.4
VF163,3D,PRIMERA,LIBRE,,142.4
VF163,3E,PRIMERA,LIBRE,,142.4
VF163,3F,PRIMERA,LIBRE,,142.4
VF163,4A,TURISTA,LIBRE,,89.0
VF163,4B,TURISTA,LIBRE,,89.0
VF163,4C,TURISTA,LIBRE,,89.0
VF163,4D,TURISTA,LIBRE,,89.0
VF163,4E,TURISTA,LIBRE,,89.0
VF163,4F,TURISTA,LIBRE,,89.0
VF163,5A,TURISTA,LIBRE,,89.0
VF163,5B,TURISTA,LIBRE,,89.0
VF163,5C,TURISTA,LIBRE,,89.0
VF163,5D,TURISTA,LIBRE,,89.0
VF163,5E,TURISTA,LIBRE,,89.0
VF163,5F,TURISTA,LIBRE,,89.0
VF163,6A,TURISTA,LIBRE,,89.0
VF163,6B,TURISTA,LIBRE,,89.0
VF163,6C,TURISTA,LIBRE,,89.0
VF163,6D,TURISTA,LIBRE,,89.0
VF163,6E,TURISTA,LIBRE,,89.0
VF163,6F,TURISTA,LIBRE,,89.0
VF163,7A,TURISTA,LIBRE,,89.0
VF163,7B,TURISTA,LIBRE,,89.0
VF163,7C,TURISTA,LIBRE,,89.0
VF163,7D,TURISTA,LIBRE,,89.0
VF163,7E,TURISTA,LIBRE,,89.0
VF163,7F,TURISTA,LIBRE,,89.0
VF163,8A,TURISTA,LIBRE,,89.0
VF163,8B,TURISTA,LIBRE,,89.0
VF163,8C,TURISTA,LIBRE,,89.0
VF163,8D,TURISTA,LIBRE,,89.0
VF163,8E,TURISTA,LIBRE,,89.0
VF163,8F,TURISTA,LIBRE,,89.0
VF163,9A,TURISTA,LIBRE,,89.0
VF163,9B,TURISTA,LIBRE,,89.0
VF163,9C,TURISTA,LIBRE,,89.0
VF163,9D,TURISTA,LIBRE,,89.0
VF163,9E,TURISTA,LIBRE,,89.0
VF163,9F,TURISTA,LIBRE,,89.0
VF163,10A,TURISTA,LIBRE,,89.0
VF163,10B,TURISTA,LIBRE,,89.0
VF163,10C,TURISTA,LIBRE,,89.0
VF163,10D,TURISTA,LIBRE,,89.0
VF163,10E,TURISTA,LIBRE,,89.0
VF163,10F,TURISTA,LIBRE,,89.0
VF163,11A,TURISTA,LIBRE,,89.0
VF163,11B,TURISTA,LIBRE,,89.0
VF163,11C,TURISTA,LIBRE,,89.0
VF163,11D,TURISTA,LIBRE,,89.0
VF163,11E,TURISTA,LIBRE,,89.0
VF163,11F,TURISTA,LIBRE,,89.0
VF163,12A,TURISTA,LIBRE,,89.0
VF163,12B,TURISTA,LIBRE,,89.0
VF163,12C,TURISTA,LIBRE,,89.0
VF163,12D,TURISTA,LIBRE,,89.0
VF163,12E,TURISTA,LIBRE,,89.0
VF163,12F,TURISTA,LIBRE,,89.0
VF163,13A,TURISTA,LIBRE,,89.0
VF163,13B,TURISTA,LIBRE,,89.0
VF163,13C,TURISTA,LIBRE,,89.0
VF163,13D,TURISTA,LIBRE,,89.0
VF163,13E,TURISTA,LIBRE,,89.0
VF163,13F,TURISTA,LIBRE,,89.0
VF163,14A,TURISTA,LIBRE,,89.0
VF163,14B,TURISTA,LIBRE,,89.0
VF163,14C,TURISTA,LIBRE,,89.0
VF163,14D,TURISTA,LIBRE,,89.0
VF163,14E,TURISTA,LIBRE,,89.0
VF163,14F,TURISTA,LIBRE,,89.0
VF163,15A,TURISTA,LIBRE,,89.0
VF163,15B,TURISTA,LIBRE,,89.0
VF163,15C,TURISTA,LIBRE,,89.0
VF163,15D,TURISTA,LIBRE,,89.0
VF163,15E,TURISTA,LIBRE,,89.0
VF163,15F,TURISTA,LIBRE,,89.0
VF163,16A,TURISTA,LIBRE,,89.0
VF163,16B,TURISTA,LIBRE,,89.0
VF163,16C,TURISTA,LIBRE,,89.0
VF163,16D,TURISTA,LIBRE,,89.0
VF163,16E,TURISTA,LIBRE,,89.0
VF163,16F,TURISTA,LIBRE,,89.0
VF163,17A,TURISTA,LIBRE,,89.0
VF163,17B,TURISTA,LIBRE,,89.0
VF163,17C,TURISTA,LIBRE,,89.0
VF163,17D,TURISTA,LIBRE,,89.0
VF163,17E,TURISTA,LIBRE,,89.0
VF163,17F,TURISTA,LIBRE,,89.0
VF163,18A,TURISTA,LIBRE,,89.0
VF163,18B,TURISTA,LIBRE,,89.0
VF163,18C,TURISTA,LIBRE,,89.0
VF163,18D,TURISTA,LIBRE,,89.0
VF163,18E,TURISTA,LIBRE,,89.0
VF163,18F,TURISTA,LIBRE,,89.0
VF163,19A,TURISTA,LIBRE,,89.0
VF163,19B,TURISTA,LIBRE,,89.0
VF163,19C,TURISTA,LIBRE,,89.0
VF163,19D,TURISTA,LIBRE,,89.0
VF163,19E,TURISTA,LIBRE,,89.0
VF163,19F,TURISTA,LIBRE,,89.0
VF163,20A,TURISTA,LIBRE,,89.0
VF163,20B,TURISTA,LIBRE,,89.0
VF163,20C,TURISTA,LIBRE,,89.0
VF163,20D,TURISTA,LIBRE,,89.0
VF163,20E,TURISTA,LIBRE,,89.0
VF163,20F,TURISTA,LIBRE,,89.0
VF163,21A,TURISTA,LIBRE,,89.0
VF163,21B,TURISTA,LIBRE,,89.0
VF163,21C,TURISTA,LIBRE,,89.0
VF163,21D,TURISTA,LIBRE,,89.0
VF163,21E,TURISTA,LIBRE,,89.0
VF163,21F,TURISTA,LIBRE,,89.0
VF163,22A,TURISTA,LIBRE,,89.0
VF163,22B,TURISTA,LIBRE,,89.0
VF163,22C,TURISTA,LIBRE,,89.0
VF163,22D,TURISTA,LIBRE,,89.0
VF163,22E,TURISTA,LIBRE,,89.0
VF163,22F,TURISTA,LIBRE,,89.0
VF163,23A,TURISTA,LIBRE,,89.0
VF163,23B,TURISTA,LIBRE,,89.0
VF163,23C,TURISTA,LIBRE,,89.0
VF163,23D,TURISTA,LIBRE,,89.0
VF163,23E,TURISTA,LIBRE,,89.0
VF163,23F,TURISTA,LIBRE,,89.0
VF163,24A,TURISTA,LIBRE,,89.0
VF163,24B,TURISTA,LIBRE,,89.0
VF163,24C,TURISTA,LIBRE,,89.0
VF163,24D,TURISTA,LIBRE,,89.0
VF163,24E,TURISTA,LIBRE,,89.0
VF163,24F,TURISTA,LIBRE,,89.0
VF163,25A,TURISTA,LIBRE,,89.0
VF163,25B,TURISTA,LIBRE,,89.0
VF163,25C,TURISTA,LIBRE,,89.0
VF163,25D,TURISTA,LIBRE,,89.0
VF163,25E,TURISTA,LIBRE,,89.0
VF163,25F,TURISTA,LIBRE,,89.0
VF163,26A,TURISTA,LIBRE,,89.0
VF163,26B,TURISTA,LIBRE,,89.0
VF163,26C,TURISTA,LIBRE,,89.0
VF163,26D,TURISTA,LIBRE,,89.0
VF163,26E,TURISTA,LIBRE,,89.0
VF163,26F,TURISTA,LIBRE,,89.0
VF163,27A,TURISTA,LIBRE,,89.0
VF163,27B,TURISTA,LIBRE,,89.0
VF163,27C,TURISTA,LIBRE,,89.0
VF163,27D,TURISTA,LIBRE,,89.0
VF163,27E,TURISTA,LIBRE,,89.0
VF163,27F,TURISTA,LIBRE,,89.0
VF163,28A,TURISTA,LIBRE,,89.0
VF163,28B,TURISTA,LIBRE,,89.0
VF163,28C,TURISTA,LIBRE,,89.0
VF163,28D,TURISTA,LIBRE,,89.0
VF163,28E,TURISTA,LIBRE,,89.0
VF163,28F,TURISTA,LIBRE,,89.0
VF163,29A,TURISTA,LIBRE,,89.0
VF163,29B,TURISTA,LIBRE,,89.0
VF163,29C,TURISTA,LIBRE,,89.0
VF163,29D,TURISTA,LIBRE,,89.0
VF163,29E,TURISTA,LIBRE,,89.0
VF163,29F,TURISTA,LIBRE,,89.0
VF163,30A,TURISTA,LIBRE,,89.0
VF163,30B,TURISTA,LIBRE,,89.0
VF163,30C,TURISTA,LIBRE,,89.0
VF163,30D,TURISTA,LIBRE,,89.0
VF163,30E,TURISTA,LIBRE,,89.0
VF163,30F,TURISTA,LIBRE,,89.0
VF164,1A,PRIMERA,LIBRE,,145.6
VF164,1B,PRIMERA,LIBRE,,145.6
VF164,1C,PRIMERA,LIBRE,,145.6
VF164,1D,PRIMERA,LIBRE,,145.6
VF164,1E,PRIMERA,LIBRE,,145.6
VF164,1F,PRIMERA,LIBRE,,145.6
VF164,2A,PRIMERA,LIBRE,,145.6
VF164,2B,PRIMERA,LIBRE,,145.6
VF164,2C,PRIMERA,LIBRE,,145.6
VF164,2D,PRIMERA,LIBRE,,145.6
VF164,2E,PRIMERA,LIBRE,,145.6
VF164,2F,PRIMERA,LIBRE,,145.6
VF164,3A,PRIMERA,LIBRE,,145.6
VF164,3B,PRIMERA,LIBRE,,145.6
VF164,3C,PRIMERA,LIBRE,,145.6
VF164,3D,PRIMERA,LIBRE,,145.6
VF164,3E,PRIMERA,LIBRE,,145.6
VF164,3F,PRIMERA,LIBRE,,145.6
VF164,4A,TURISTA,LIBRE,,91.0
VF164,4B,TURISTA,LIBRE,,91.0
VF164,4C,TURISTA,LIBRE,,91.0
VF164,4D,TURISTA,LIBRE,,91.0
VF164,4E,TURISTA,LIBRE,,91.0
VF164,4F,TURISTA,LIBRE,,91.0
VF164,5A,TURISTA,LIBRE,,91.0
VF164,5B,TURISTA,LIBRE,,91.0
VF164,5C,TURISTA,LIBRE,,91.0
VF164,5D,TURISTA,LIBRE,,91.0
VF164,5E,TURISTA,LIBRE,,91.0
VF164,5F,TURISTA,LIBRE,,91.0
VF164,6A,TURISTA,LIBRE,,91.0
VF164,6B,TURISTA,LIBRE,,91.0
VF164,6C,TURISTA,LIBRE,,91.0
VF164,6D,TURISTA,LIBRE,,91.0
VF164,6E,TURISTA,LIBRE,,91.0
VF164,6F,TURISTA,LIBRE,,91.0
VF164,7A,TURISTA,LIBRE,,91.0
VF164,7B,TURISTA,LIBRE,,91.0
VF164,7C,TURISTA,LIBRE,,91.0
VF164,7D,TURISTA,LIBRE,,91.0
VF164,7E,TURISTA,LIBRE,,91.0
VF164,7F,TURISTA,LIBRE,,91.0
VF164,8A,TURISTA,LIBRE,,91.0
VF164,8B,TURISTA,LIBRE,,91.0
VF164,8C,TURISTA,LIBRE,,91.0
VF164,8D,TURISTA,LIBRE,,91.0
VF164,8E,TURISTA,LIBRE,,91.0
VF164,8F,TURISTA,LIBRE,,91.0
VF164,9A,TURISTA,LIBRE,,91.0
VF164,9B,TURISTA,LIBRE,,91.0
VF164,9C,TURISTA,LIBRE,,91.0
VF164,9D,TURISTA,LIBRE,,91.0
VF164,9E,TURISTA,LIBRE,,91.0
VF164,9F,TURISTA,LIBRE,,91.0
VF164,10A,TURISTA,LIBRE,,91.0
VF164,10B,TURISTA,LIBRE,,91.0
VF164,10C,TURISTA,LIBRE,,91.0
VF164,10D,TURISTA,LIBRE,,91.0
VF164,10E,TURISTA,LIBRE,,91.0
VF164,10F,TURISTA,LIBRE,,91.0
VF164,11A,TURISTA,LIBRE,,91.0
VF164,11B,TURISTA,LIBRE,,91.0
VF164,11C,TURISTA,LIBRE,,91.0
VF164,11D,TURISTA,LIBRE,,91.0
VF164,11E,TURISTA,LIBRE,,91.0
VF164,11F,TURISTA,LIBRE,,91.0
VF164,12A,TURISTA,LIBRE,,91.0
VF164,12B,TURISTA,LIBRE,,91.0
VF164,12C,TURISTA,LIBRE,,91.0
VF164,12D,TURISTA,LIBRE,,91.0
VF164,12E,TURISTA,LIBRE,,91.0
VF164,12F,TURISTA,LIBRE,,91.0
VF164,13A,TURISTA,LIBRE,,91.0
VF164,13B,TURISTA,LIBRE,,91.0
VF164,13C,TURISTA,LIBRE,,91.0
VF164,13D,TURISTA,LIBRE,,91.0
VF164,13E,TURISTA,LIBRE,,91.0
VF164,13F,TURISTA,LIBRE,,91.0
VF164,14A,TURISTA,LIBRE,,91.0
VF164,14B,TURISTA,LIBRE,,91.0
VF164,14C,TURISTA,LIBRE,,91.0
VF164,14D,TURISTA,LIBRE,,91.0
VF164,14E,TURISTA,LIBRE,,91.0
VF164,14F,TURISTA,LIBRE,,91.0
VF164,15A,TURISTA,LIBRE,,91.0
VF164,15B,TURISTA,LIBRE,,91.0
VF164,15C,TURISTA,LIBRE,,91.0
VF164,15D,TURISTA,LIBRE,,91.0
VF164,15E,TURISTA,LIBRE,,91.0
VF164,15F,TURISTA,LIBRE,,91.0
VF164,16A,TURISTA,LIBRE,,91.0
VF164,16B,TURISTA,LIBRE,,91.0
VF164,16C,TURISTA,LIBRE,,91.0
VF164,16D,TURISTA,LIBRE,,91.0
VF164,16E,TURISTA,LIBRE,,91.0
VF164,16F,TURISTA,LIBRE,,91.0
VF164,17A,TURISTA,LIBRE,,91.0
VF164,17B,TURISTA,LIBRE,,91.0
VF164,17C,TURISTA,LIBRE,,91.0
VF164,17D,TURISTA,LIBRE,,91.0
VF164,17E,TURISTA,LIBRE,,91.0
VF164,17F,TURISTA,LIBRE,,91.0
VF164,18A,TURISTA,LIBRE,,91.0
VF164,18B,TURISTA,LIBRE,,91.0
VF164,18C,TURISTA,LIBRE,,91.0
VF164,18D,TURISTA,LIBRE,,91.0
VF164,18E,TURISTA,LIBRE,,91.0
VF164,18F,TURISTA,LIBRE,,91.0
VF164,19A,TURISTA,LIBRE,,91.0
VF164,19B,TURISTA,LIBRE,,91.0
VF164,19C,TURISTA,LIBRE,,91.0
VF164,19D,TURISTA,LIBRE,,91.0
VF164,19E,TURISTA,LIBRE,,91.0
VF164,19F,TURISTA,LIBRE,,91.0
VF164,20A,TURISTA,LIBRE,,91.0
VF164,20B,TURISTA,LIBRE,,91.0
VF164,20C,TURISTA,LIBRE,,91.0
VF164,20D,TURISTA,LIBRE,,91.0
VF164,20E,TURISTA,LIBRE,,91.0
VF164,20F,TURISTA,LIBRE,,91.0
VF164,21A,TURISTA,LIBRE,,91.0
VF164,21B,TURISTA,LIBRE,,91.0
VF164,21C,TURISTA,LIBRE,,91.0
VF164,21D,TURISTA,LIBRE,,91.0
VF164,21E,TURISTA,LIBRE,,91.0
VF164,21F,TURISTA,LIBRE,,91.0
VF164,22A,TURISTA,LIBRE,,91.0
